#MatchID,NumFilters,RAh,RAm,RAs,Decd,Decm,Decs,W3_F438W,W3_F438W_Sigma,W3_F555W,W3_F555W_Sigma,W3_F814W,W3_F814W_Sigma
1921916,2,13,37,01.359,-29,51,46.30,,,24.566,0.000,23.104,0.000
1943852,2,13,37,01.522,-29,52,03.12,,,24.807,0.000,23.603,0.000
1936343,3,13,37,01.768,-29,51,55.67,,,23.896,0.000,22.925,0.000
1938931,3,13,37,00.867,-29,52,06.10,21.341,0.000,,,,
1940884,5,13,37,01.733,-29,51,58.60,24.018,0.000,23.511,0.000,23.493,0.000
1917670,2,13,37,00.406,-29,51,47.55,,,,,23.126,0.000
1929994,5,13,37,00.229,-29,52,00.57,22.521,0.085,22.127,0.000,,
1940864,2,13,37,01.744,-29,51,58.13,,,24.678,0.000,23.299,0.000
1918455,2,13,37,00.285,-29,51,49.28,23.458,0.000,,,,
1934638,3,13,37,00.532,-29,52,04.68,20.598,0.000,,,,
1917795,2,13,37,00.272,-29,51,49.52,23.542,0.000,,,,
1923957,3,13,37,00.247,-29,52,00.99,21.542,0.000,,,,
1919006,2,13,37,00.153,-29,51,52.99,22.663,0.000,,,,
1934334,5,13,37,01.568,-29,51,48.48,23.988,0.000,23.299,0.000,22.707,0.000
1936173,2,13,37,01.768,-29,51,54.53,,,25.580,0.000,23.836,0.000
2184148,3,13,37,00.719,-29,52,05.76,21.990,0.000,,,,
1937053,2,13,37,01.769,-29,51,56.27,,,,,,
1921130,2,13,37,00.955,-29,51,44.82,,,,,,
1942348,2,13,37,01.581,-29,52,02.36,22.990,0.000,,,,
1920018,8,13,37,00.130,-29,51,54.64,21.596,0.469,21.249,0.000,20.726,0.000
1915549,3,13,37,00.136,-29,51,53.95,21.603,0.000,,,,
1942671,5,13,37,01.392,-29,52,04.55,22.526,0.000,22.641,0.000,,
1920116,7,13,37,00.305,-29,51,48.85,,,,,,
1928372,2,13,37,01.774,-29,51,55.27,,,,,,
1932151,2,13,37,00.628,-29,52,05.39,22.905,0.000,,,,
1933288,3,13,37,00.477,-29,52,04.30,22.463,2.224,23.674,0.000,22.756,0.000
1917848,2,13,37,00.646,-29,51,45.54,,,,,,
1938783,5,13,37,01.768,-29,51,56.97,24.747,0.000,24.156,0.000,23.352,0.000
1921253,2,13,37,00.125,-29,51,55.81,21.850,0.000,,,,
1940095,3,13,37,01.190,-29,52,05.80,24.615,0.000,,,,
1915412,2,13,37,00.160,-29,51,52.36,,,,,,
1921592,3,13,37,00.141,-29,51,57.69,22.663,0.000,,,,
1942038,2,13,37,01.618,-29,52,01.83,,,,,,
1938103,3,13,37,01.747,-29,51,52.68,25.214,0.000,24.486,0.000,23.809,0.000
1922626,2,13,37,00.128,-29,51,56.64,22.404,0.000,,,,
1924216,3,13,37,00.142,-29,51,57.87,22.632,0.000,,,,
1942207,2,13,37,01.642,-29,52,01.43,,,24.614,0.000,23.740,0.000
1941071,2,13,37,01.445,-29,52,04.16,,,24.317,0.000,23.201,0.000
1915396,4,13,37,00.751,-29,51,45.04,,,24.765,0.000,23.092,0.000
1941843,2,13,37,01.230,-29,52,05.66,24.754,0.000,,,,
1931628,2,13,37,00.363,-29,52,03.13,,,21.512,0.000,,
2170306,6,13,37,01.697,-29,51,50.82,23.666,0.000,23.007,0.000,22.937,0.000
1915317,2,13,37,00.774,-29,51,44.96,,,25.113,0.000,24.298,0.000
1924197,2,13,37,00.123,-29,51,56.47,22.319,0.000,,,,
1936818,3,13,37,00.894,-29,52,06.29,22.043,0.000,,,,
1933307,7,13,37,01.686,-29,51,50.50,,,22.751,0.094,22.673,0.000
1921427,2,13,37,00.120,-29,51,56.18,22.196,0.000,,,,
1919271,3,13,37,00.597,-29,51,45.70,,,25.773,0.000,22.890,0.000
1938439,2,13,37,01.780,-29,51,54.57,,,24.913,0.000,23.928,0.000
1917036,2,13,37,00.285,-29,51,48.97,23.122,0.000,,,,
1937922,11,13,37,00.550,-29,52,05.02,20.384,0.000,20.355,0.008,20.334,0.000
1937475,2,13,37,01.740,-29,51,58.97,,,24.360,0.000,23.843,0.000
1941440,2,13,37,01.537,-29,52,03.22,,,,,,
1931216,3,13,37,01.681,-29,51,50.26,,,,,,
1923955,2,13,37,00.234,-29,52,01.12,21.766,0.000,,,,
1925900,3,13,37,01.459,-29,51,46.87,,,24.349,0.000,23.817,0.000
1918066,2,13,37,00.271,-29,51,49.14,22.853,0.000,,,,
1923990,2,13,37,00.113,-29,51,55.59,,,21.578,0.000,,
1934356,3,13,37,00.348,-29,52,03.08,21.771,0.000,,,,
1941174,3,13,37,01.310,-29,52,05.35,,,23.704,0.000,22.693,0.000
1925721,2,13,37,00.119,-29,51,56.94,22.194,0.000,,,,
1932156,2,13,37,00.620,-29,52,05.53,22.518,0.000,,,,
1936805,3,13,37,00.863,-29,52,06.36,21.778,0.000,,,,
1940939,2,13,37,01.772,-29,51,57.69,,,24.414,0.000,23.098,0.000
1931559,7,13,37,01.725,-29,51,51.30,,,23.790,0.000,22.735,0.000
1932898,3,13,37,00.566,-29,52,05.22,21.729,0.000,,,,
1919519,2,13,37,00.961,-29,51,44.59,,,24.264,0.000,23.039,0.000
1921203,2,13,37,00.111,-29,51,55.00,22.183,0.000,,,,
1915667,2,13,37,00.158,-29,51,51.85,,,,,,
1921158,3,13,37,00.109,-29,51,55.36,21.903,0.000,,,,
1936139,2,13,37,00.734,-29,52,06.08,24.076,0.000,,,,
1941404,2,13,37,01.691,-29,52,00.70,,,25.255,0.000,23.986,0.000
1932943,2,13,37,01.786,-29,51,54.25,,,24.693,0.000,23.992,0.000
1921412,2,13,37,00.109,-29,51,55.90,22.402,0.000,,,,
1915064,2,13,37,00.355,-29,51,47.76,,,,,23.025,0.000
1920133,8,13,37,00.220,-29,51,50.06,21.846,0.360,20.500,0.045,19.321,0.000
1923666,2,13,37,00.118,-29,51,57.31,22.071,0.000,,,,
1924231,3,13,37,01.239,-29,51,45.19,25.063,0.000,,,,
1944083,2,13,37,01.337,-29,52,05.27,,,24.418,0.000,23.154,0.000
1917193,2,13,37,00.302,-29,51,48.46,22.097,0.000,,,,
1929387,6,13,37,01.428,-29,51,46.45,23.779,0.000,23.188,0.000,22.553,0.000
1927753,2,13,37,00.179,-29,52,00.03,23.104,0.000,,,,
1918646,2,13,37,00.225,-29,51,49.85,22.036,0.000,,,,
1930269,2,13,37,01.664,-29,51,49.59,,,24.361,0.000,23.264,0.000
1942877,2,13,37,01.255,-29,52,05.79,,,25.237,0.000,24.008,0.000
2173849,3,13,37,00.591,-29,52,05.49,22.105,0.000,,,,
1920428,2,13,37,00.144,-29,51,52.06,,,,,,
1941794,4,13,37,01.194,-29,52,06.08,24.517,0.000,23.716,0.000,22.463,0.000
1922324,2,13,37,00.279,-29,52,02.27,21.640,0.000,,,,
1940529,13,13,37,01.721,-29,52,00.12,22.663,0.346,22.774,0.084,22.496,0.000
1940497,3,13,37,01.146,-29,52,06.26,,,23.902,0.000,22.396,0.000
1944104,3,13,37,01.487,-29,52,04.08,24.858,0.000,24.667,0.000,22.732,0.000
1932386,8,13,37,01.689,-29,51,50.04,22.983,0.000,22.573,0.039,22.366,0.000
1917200,2,13,37,00.248,-29,51,49.27,25.040,0.000,,,,
1937500,2,13,37,00.696,-29,52,06.08,23.066,0.000,,,,
1935262,3,13,37,01.801,-29,51,55.50,24.941,0.000,24.318,0.000,23.066,0.000
1929455,2,13,37,00.210,-29,52,00.97,23.056,0.000,,,,
1941564,3,13,37,01.690,-29,52,00.98,18.573,0.000,24.718,0.000,23.724,0.000
1941199,4,13,37,01.662,-29,52,01.58,,,24.301,0.000,23.604,0.000
1934414,2,13,37,00.730,-29,52,06.22,23.044,0.000,,,,
1934433,3,13,37,00.762,-29,52,06.33,22.808,0.000,,,,
1941102,2,13,37,01.436,-29,52,04.63,24.100,0.000,,,,
1915090,3,13,37,00.594,-29,51,45.42,,,,,22.688,0.000
1921259,2,13,37,00.098,-29,51,56.17,22.486,0.000,,,,
1933346,3,13,37,00.514,-29,52,05.06,20.111,0.000,,,,
1918804,3,13,37,00.115,-29,51,53.21,23.613,0.000,,,,
1933695,3,13,37,00.847,-29,52,06.54,21.937,0.000,,,,
1938769,4,13,37,01.803,-29,51,56.25,24.577,0.000,23.811,0.000,23.157,0.000
1933883,2,13,37,00.269,-29,52,02.24,21.640,0.000,,,,
1922659,2,13,37,00.108,-29,51,57.48,22.108,0.000,,,,
2173809,2,13,37,00.551,-29,52,05.36,,,,,,
1927859,2,13,37,01.796,-29,51,53.78,,,24.960,0.000,24.089,0.000
1917448,2,13,37,00.419,-29,51,46.76,,,23.028,0.000,,
1930240,6,13,37,00.395,-29,52,04.02,23.397,0.000,23.062,0.000,22.716,0.000
1934237,2,13,37,00.997,-29,52,06.66,,,25.489,0.000,23.490,0.000
1930129,3,13,37,00.185,-29,52,00.59,23.224,0.000,,,,
1927904,3,13,37,00.295,-29,52,02.73,22.232,0.000,,,,
1921666,2,13,37,00.096,-29,51,56.69,23.211,0.000,,,,
1923316,4,13,37,00.094,-29,51,56.36,22.025,0.000,,,,
1931156,2,13,37,00.259,-29,52,02.16,22.000,0.000,,,,
1919158,2,13,37,00.893,-29,51,44.35,,,25.372,0.000,23.840,0.000
2170308,2,13,37,00.494,-29,52,05.00,,,,,,
1918555,3,13,37,00.113,-29,51,52.82,21.981,0.000,,,,
1942264,3,13,37,01.567,-29,52,03.34,25.014,0.000,23.942,0.000,23.388,0.000
1938321,3,13,37,00.590,-29,52,05.70,21.179,0.000,,,,
1938392,4,13,37,01.797,-29,51,53.37,24.746,0.000,23.620,0.000,23.193,0.000
2184254,3,13,37,00.825,-29,52,06.62,21.814,0.000,,,,
1928461,2,13,37,01.650,-29,51,48.94,,,24.130,0.000,23.375,0.000
1926042,2,13,37,00.112,-29,51,58.24,22.397,0.000,,,,
1933337,3,13,37,01.729,-29,51,50.63,,,,,,
1924761,3,13,37,01.199,-29,51,44.74,,,23.798,0.000,23.263,0.000
1918425,5,13,37,00.118,-29,51,52.41,,,21.287,0.000,,
1938749,2,13,37,00.880,-29,52,06.73,23.354,0.000,,,,
1925675,2,13,37,00.116,-29,51,58.55,22.904,0.000,,,,
1932920,3,13,37,00.715,-29,52,06.35,22.509,0.000,,,,
1934159,5,13,37,01.703,-29,51,49.94,24.495,0.000,,,,
1935831,2,13,37,01.639,-29,51,48.67,,,23.996,0.000,23.569,0.000
1919430,3,13,37,00.092,-29,51,53.89,21.904,0.000,,,,
1922288,2,13,37,00.245,-29,52,02.07,22.419,0.000,,,,
1924534,2,13,37,00.102,-29,51,57.88,22.059,0.000,,,,
1915605,2,13,37,00.910,-29,51,44.24,,,25.524,0.000,24.300,0.000
1940226,2,13,37,01.714,-29,52,00.85,,,25.352,0.000,23.859,0.000
1921989,2,13,37,00.184,-29,52,00.81,24.452,0.000,,,,
1934682,3,13,37,00.523,-29,52,05.34,20.338,0.000,,,,
1937563,3,13,37,00.464,-29,52,04.86,21.443,0.000,,,,
1915485,3,13,37,00.142,-29,51,51.39,,,,,,
1918529,2,13,37,00.111,-29,51,52.61,,,,,,
1931362,5,13,37,00.695,-29,52,06.30,22.012,0.000,21.572,0.000,,
1934198,2,13,37,00.906,-29,52,06.79,23.392,0.000,,,,
2185106,2,13,37,01.588,-29,52,03.17,,,,,,
1933737,3,13,37,00.561,-29,52,05.61,20.526,0.000,,,,
1932689,7,13,37,00.346,-29,52,03.65,23.111,0.000,22.522,0.000,22.267,0.000
1931057,4,13,37,01.626,-29,51,48.38,,,24.809,0.000,23.778,0.000
1941692,5,13,37,01.624,-29,52,02.68,22.109,0.000,21.896,0.000,,
1940639,2,13,37,01.434,-29,52,04.92,24.350,0.000,,,,
2173867,3,13,37,00.596,-29,52,05.85,21.562,0.000,,,,
1938299,2,13,37,01.775,-29,51,51.90,,,25.306,0.000,23.744,0.000
1934058,2,13,37,00.376,-29,52,04.03,24.093,0.000,,,,
1919237,3,13,37,00.092,-29,51,53.59,22.119,0.000,,,,
1914967,2,13,37,00.280,-29,51,48.27,22.837,0.000,,,,
1919898,2,13,37,00.080,-29,51,54.93,22.602,0.000,,,,
1921918,3,13,37,00.163,-29,52,00.38,22.822,0.000,,,,
1918655,2,13,37,00.082,-29,51,54.37,23.381,0.000,,,,
1933171,10,13,37,01.798,-29,51,52.88,22.905,0.000,22.817,0.000,23.107,0.000
1923091,3,13,37,00.078,-29,51,55.23,22.192,0.000,,,,
1932221,2,13,37,00.678,-29,52,06.29,22.751,0.000,,,,
1921473,2,13,37,00.091,-29,51,57.50,21.891,0.000,,,,
1918982,3,13,37,00.093,-29,51,53.36,22.388,0.000,,,,
1942712,3,13,37,01.544,-29,52,03.83,24.895,0.000,24.708,0.000,24.747,0.000
1916353,3,13,37,00.438,-29,51,46.31,25.072,0.000,22.691,0.000,,
1941050,3,13,37,01.751,-29,52,00.03,24.913,0.000,24.720,0.000,24.106,0.000
1924127,2,13,37,00.076,-29,51,55.69,23.538,0.000,,,,
2185095,3,13,37,01.363,-29,52,05.53,24.458,0.000,24.031,0.000,23.671,0.000
1934001,3,13,37,01.822,-29,51,56.25,24.876,0.000,,,,
1942263,4,13,37,01.649,-29,52,02.35,,,24.271,0.000,23.601,0.000
1919170,3,13,37,00.080,-29,51,54.11,22.207,0.000,,,,
1917445,10,13,37,00.251,-29,51,48.63,19.404,0.014,18.714,0.043,18.108,0.000
1932190,3,13,37,01.796,-29,51,52.48,24.510,0.000,,,,
1934221,2,13,37,01.823,-29,51,56.61,,,,,,
1919387,3,13,37,00.074,-29,51,54.78,22.696,0.000,,,,
1917545,2,13,37,00.349,-29,51,47.17,,,,,21.905,0.000
1936120,3,13,37,00.570,-29,52,05.84,21.105,0.000,,,,
1917490,2,13,37,00.283,-29,51,48.02,23.879,0.000,,,,
1941679,3,13,37,01.336,-29,52,05.82,,,24.089,0.000,23.148,0.000
1930589,3,13,37,00.252,-29,52,02.52,21.170,0.000,,,,
1936177,2,13,37,00.750,-29,52,06.69,23.656,0.000,,,,
1940369,6,13,37,01.809,-29,51,58.17,23.772,0.000,23.765,0.000,22.292,0.000
1930983,2,13,37,00.377,-29,52,04.25,23.812,0.000,,,,
1919985,3,13,37,00.067,-29,51,55.40,21.933,0.000,,,,
1917743,2,13,37,00.197,-29,51,49.51,22.913,0.000,,,,
1929800,10,13,37,00.261,-29,52,02.71,21.210,0.270,20.700,0.121,20.153,0.000
1931742,2,13,37,01.690,-29,51,49.23,,,25.488,0.000,23.733,0.000
1939243,2,13,37,00.917,-29,52,07.00,23.716,0.000,,,,
1921541,2,13,37,00.091,-29,51,58.29,21.648,0.000,,,,
1918531,2,13,37,00.836,-29,51,44.08,,,25.066,0.000,24.348,0.000
1918810,3,13,37,00.073,-29,51,53.80,22.575,0.000,,,,
1923014,2,13,37,00.142,-29,52,00.27,23.561,0.000,,,,
1930211,2,13,37,01.657,-29,51,48.55,,,,,,
1934749,7,13,37,00.341,-29,52,03.90,24.142,0.000,22.768,0.000,21.598,0.000
1921486,2,13,37,00.081,-29,51,57.83,21.509,0.000,,,,
1943221,3,13,37,01.612,-29,52,03.21,24.688,0.000,,,,
1943226,4,13,37,01.537,-29,52,04.19,24.990,0.000,24.646,0.000,24.091,0.000
1915258,3,13,37,00.217,-29,51,48.97,21.805,0.000,,,,
1941890,3,13,37,01.238,-29,52,06.46,25.131,0.000,24.850,0.000,23.537,0.000
1915754,2,13,37,00.964,-29,51,43.94,,,25.277,0.000,23.385,0.000
1935107,4,13,37,01.628,-29,51,48.01,,,24.532,0.000,23.947,0.000
1938830,2,13,37,01.820,-29,51,53.09,24.254,0.000,,,,
1942236,3,13,37,01.752,-29,52,00.58,20.701,0.000,24.924,0.000,24.025,0.000
1922889,3,13,37,00.288,-29,52,03.29,21.521,0.000,,,,
1916397,2,13,37,00.144,-29,51,50.54,,,,,,
1933391,2,13,37,00.507,-29,52,05.59,,,,,,
1935961,3,13,37,00.694,-29,52,06.63,22.705,0.000,,,,
2170107,2,13,37,00.311,-29,52,03.63,23.701,0.000,,,,
1915505,2,13,37,00.925,-29,51,43.89,,,,,,
1943225,2,13,37,01.468,-29,52,04.98,24.950,0.000,,,,
1917424,3,13,37,00.437,-29,51,45.99,22.796,0.000,,,,
1942917,3,13,37,01.746,-29,52,00.80,25.083,0.000,,,,
1926086,3,13,37,00.089,-29,51,58.62,21.383,0.000,,,,
1925206,2,13,37,00.078,-29,51,58.05,21.686,0.000,,,,
1915414,2,13,37,00.878,-29,51,43.92,,,24.796,0.000,23.493,0.000
1915477,2,13,37,00.740,-29,51,44.21,,,25.447,0.000,24.071,0.000
1937331,3,13,37,01.844,-29,51,56.06,24.356,0.000,24.201,0.000,23.541,0.000
1931448,3,13,37,00.435,-29,52,05.03,22.173,0.000,,,,
1924238,3,13,37,00.093,-29,51,58.85,21.815,0.000,,,,
2170298,5,13,37,00.458,-29,52,05.24,19.319,0.000,,,,
1927100,3,13,37,00.235,-29,52,02.52,21.377,0.000,,,,
1923307,3,13,37,01.122,-29,51,44.07,,,23.377,0.000,22.679,0.000
1921274,4,13,37,01.140,-29,51,44.11,,,,,,
1941776,5,13,37,01.081,-29,52,07.05,23.777,0.000,23.082,0.000,22.145,0.000
1923538,3,13,37,00.053,-29,51,55.57,22.236,0.000,,,,
2184350,3,13,37,01.842,-29,51,56.73,20.753,0.000,24.964,0.000,23.467,0.000
1941858,2,13,37,01.805,-29,51,59.06,,,,,,
1927666,2,13,37,00.119,-29,51,59.94,22.852,0.000,,,,
1919466,3,13,37,00.051,-29,51,55.03,22.285,0.000,,,,
1941151,4,13,37,01.120,-29,52,07.00,24.550,0.000,23.832,0.000,22.589,0.000
1944251,2,13,37,01.369,-29,52,05.86,,,24.304,0.000,23.349,0.000
1916160,3,13,37,00.192,-29,51,49.20,22.071,0.000,,,,
1918304,2,13,37,00.177,-29,51,49.52,22.400,0.000,,,,
1944267,2,13,37,01.615,-29,52,03.40,24.363,0.000,,,,
1919306,3,13,37,00.081,-29,51,52.43,,,,,,
1917252,4,13,37,00.304,-29,51,47.34,22.509,0.000,22.089,0.000,,
1915101,12,13,37,00.108,-29,51,51.29,16.668,0.000,16.221,0.000,,
1935297,2,13,37,01.852,-29,51,55.58,,,,,,
1937161,3,13,37,00.557,-29,52,06.08,22.074,0.000,,,,
2161424,3,13,37,01.533,-29,51,46.54,,,24.325,0.000,23.005,0.000
2161425,2,13,37,00.208,-29,52,02.21,23.050,0.000,,,,
1923367,2,13,37,00.060,-29,51,57.62,21.664,0.000,,,,
1930402,3,13,37,00.232,-29,52,02.65,21.203,0.000,,,,
1938161,3,13,37,00.667,-29,52,06.68,21.996,0.000,,,,
1915476,3,13,37,00.755,-29,51,44.02,,,25.166,0.000,23.642,0.000
1928235,3,13,37,00.242,-29,52,02.84,21.059,0.000,,,,
1938704,2,13,37,00.781,-29,52,07.07,23.729,0.000,,,,
1938081,3,13,37,00.571,-29,52,06.22,21.765,0.000,,,,
2163308,2,13,37,00.211,-29,52,02.34,22.735,0.000,,,,
1931182,3,13,37,01.718,-29,51,49.23,,,,,23.537,0.000
1927614,2,13,37,00.132,-29,52,00.61,24.031,0.000,,,,
1941189,5,13,37,01.795,-29,51,59.79,24.648,0.000,23.919,0.000,23.442,0.000
1917221,2,13,37,00.729,-29,51,44.06,,,25.036,0.000,23.756,0.000
1916328,2,13,37,00.261,-29,51,47.82,23.095,0.000,,,,
1933472,2,13,37,01.628,-29,51,47.64,,,24.746,0.000,23.778,0.000
1915407,2,13,37,00.879,-29,51,43.72,,,25.198,0.000,23.207,0.000
1923483,2,13,37,00.042,-29,51,55.99,24.149,0.000,,,,
1922927,4,13,37,01.291,-29,51,44.55,,,23.394,0.000,22.964,0.000
1917361,2,13,37,00.063,-29,51,52.89,,,,,,
1925611,2,13,37,00.067,-29,51,58.37,21.586,0.000,,,,
1941125,2,13,37,01.352,-29,52,06.13,,,24.547,0.000,22.899,0.000
1917155,2,13,37,00.209,-29,51,48.63,22.435,0.000,,,,
1934776,3,13,37,01.860,-29,51,55.34,24.983,0.000,24.469,0.313,23.667,0.556
1926152,2,13,37,00.410,-29,52,05.05,22.523,0.000,,,,
1930279,2,13,37,00.155,-29,52,01.30,24.264,0.000,,,,
1923055,2,13,37,00.140,-29,52,00.95,24.050,0.000,,,,
1937476,3,13,37,00.619,-29,52,06.56,23.040,0.000,,,,
1919964,4,13,37,01.017,-29,51,43.68,,,25.633,0.000,23.069,0.000
1928888,3,13,37,01.555,-29,51,46.64,,,24.974,0.000,23.169,0.000
1929899,3,13,37,00.611,-29,52,06.52,23.685,0.000,,,,
1934670,3,13,37,00.481,-29,52,05.71,20.921,0.000,,,,
1924213,10,13,37,00.068,-29,51,58.68,21.402,0.203,21.167,0.021,21.197,0.000
1925791,2,13,37,00.395,-29,52,04.97,23.113,0.000,,,,
1943951,2,13,37,01.591,-29,52,04.00,,,24.553,0.000,23.579,0.000
1943891,3,13,37,01.303,-29,52,06.51,,,21.327,3.608,22.996,0.000
1937820,3,13,37,00.495,-29,52,05.86,21.090,0.000,,,,
1925954,2,13,37,00.089,-29,51,59.61,22.320,0.000,,,,
1937225,2,13,37,01.738,-29,51,49.40,,,,,,
1917457,2,13,37,00.227,-29,51,48.17,23.260,0.000,,,,
1938115,3,13,37,01.827,-29,51,51.98,25.292,0.000,23.920,0.000,23.157,0.000
1930784,2,13,37,01.648,-29,51,47.76,,,24.578,0.000,23.552,0.000
1917405,5,13,37,00.239,-29,51,47.96,22.735,0.000,22.331,0.000,,
1931890,2,13,37,01.817,-29,51,51.56,,,,,,
1919653,2,13,37,00.031,-29,51,55.32,22.856,0.000,,,,
1916456,2,13,37,00.303,-29,51,47.02,,,20.911,0.000,,
1916351,2,13,37,00.147,-29,51,49.69,23.139,0.000,,,,
1919461,2,13,37,00.031,-29,51,55.11,23.525,0.000,,,,
1943406,3,13,37,01.703,-29,52,02.37,,,23.668,0.000,23.282,0.000
1914839,2,13,37,00.352,-29,51,46.42,23.934,0.000,,,,
1922978,2,13,37,00.094,-29,51,59.90,22.898,0.000,,,,
1938433,3,13,37,01.858,-29,51,53.52,,,23.550,0.000,22.871,0.000
1927153,2,13,37,00.527,-29,52,06.16,22.774,0.000,,,,
1931710,2,13,37,00.346,-29,52,04.57,23.379,0.000,,,,
1934430,2,13,37,00.694,-29,52,07.03,23.235,0.000,,,,
1914914,2,13,37,00.261,-29,51,47.53,22.792,0.000,,,,
1919908,3,13,37,00.028,-29,51,55.71,22.543,0.000,,,,
1916694,2,13,37,00.442,-29,51,45.49,23.454,0.000,,,,

